m4id,assay,casrn,dtxsid,chemName,normalizedDataType,mechanisticTargets,ac50,acc,response units,topOfCurve,topOfCurve units,call,Concentration Response (Index:Concentration:Response)
9149251,CCTE_Simmons_AUR_TPO_dn,128-39-2,DTXSID6027052,"2,6-Di-tert-butylphenol",percent_activity,Thyroid Hormone Generation,2.646,0.642,uM,73.232,percent_activity,Active,"(1:0.09:10.612),(1:0.09:13.361),(1:0.09:7.504),(2:0.3:7.607),(2:0.3:12.05),(2:0.3:13.863),(3:1:24.013),(3:1:26.049),(3:1:17.074),(4:5:46.392),(4:5:45.07),(4:5:43.28),(5:20:61.196),(5:20:59.12),(5:20:57.2),(6:90:67.515),(6:90:67.905),(6:90:65.486)"
9148799,CCTE_Simmons_AUR_TPO_dn,576-26-1,DTXSID9024063,"2,6-Dimethylphenol",percent_activity,Thyroid Hormone Generation,26.083,10.632,uM,70.259,percent_activity,Active,"(1:0.09:5.601),(1:0.09:-4.248),(1:0.09:2.421),(2:0.3:6.533),(2:0.3:4.881),(2:0.3:5.912),(3:1:6.68),(3:1:3.144),(3:1:3.398),(4:5:10.039),(4:5:13.039),(4:5:10.686),(5:20:28.691),(5:20:28.843),(5:20:29.357),(6:90:55.487),(6:90:55.436),(6:90:58.549)"
9149218,CCTE_Simmons_AUR_TPO_dn,95-38-5,DTXSID2036112,2-(8-Heptadecenyl)-2-imidazoline-1-ethanol,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:12.724),(1:0.09:14.401),(1:0.09:3.215),(2:0.3:0.67),(2:0.3:12.96),(2:0.3:14.783),(3:1:2.127),(3:1:14.641),(3:1:18.27),(4:5:0.172),(4:5:14.839),(4:5:15.741),(5:20:7.794),(5:20:21.401),(5:20:20.115),(6:90:36.058),(6:90:38.233),(6:90:27.288)"
9148653,CCTE_Simmons_AUR_TPO_dn,21564-17-0,DTXSID6032647,2-(Thiocyanomethylthio)benzothiazole,percent_activity,Thyroid Hormone Generation,2.382,0.448,uM,97.304,percent_activity,Active,"(1:0.005:-0.497),(1:0.005:-13.366),(1:0.005:6.572),(2:0.02:-2.427),(2:0.02:1.544),(2:0.02:3.993),(3:0.09:1.492),(3:0.09:0.723),(3:0.09:5.523),(4:0.3:14.95),(4:0.3:16.371),(4:0.3:11.702),(5:1:34.947),(5:1:38.763),(5:1:35.744),(6:6:64.176),(6:6:62.14),(6:6:64.685),(7:20:86.431),(7:20:80.207),(7:20:83.122),(8:90:94.81),(8:90:90.144),(8:90:93.324)"
9149123,CCTE_Simmons_AUR_TPO_dn,136-95-8,DTXSID1024467,2-Aminobenzothiazole,percent_activity,Thyroid Hormone Generation,20.96,3.616,uM,70.906,percent_activity,Active,"(1:0.09:9.178),(1:0.09:9.102),(1:0.09:6.884),(2:0.3:13.262),(2:0.3:11.242),(2:0.3:10.946),(3:1:13.498),(3:1:11.75),(3:1:12.496),(4:5:17.848),(4:5:16.479),(4:5:17.556),(5:20:31.209),(5:20:32.359),(5:20:30.82),(6:90:56.426),(6:90:55.431),(6:90:59.089)"
9148789,CCTE_Simmons_AUR_TPO_dn,90-04-0,DTXSID5023877,2-Anisidine,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:15.591),(1:0.09:17.776),(1:0.09:16.799),(2:0.3:29.568),(2:0.3:36.769),(2:0.3:35.543),(3:1:49.175),(3:1:62.195),(3:1:59.208),(4:6:59.762),(4:6:75.874),(4:6:71.68),(5:20:80.734),(5:20:74.461),(5:20:63.569),(6:90:64.415),(6:90:81.521),(6:90:70.84)"
9150531,CCTE_Simmons_GUA_TPO_dn,90-04-0,DTXSID5023877,2-Anisidine,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.05:2.894),(1:0.05:14.869),(1:0.05:7.836),(2:0.5:15.306),(2:0.5:19.154),(2:0.5:19.103),(3:5:34.443),(3:5:36.589),(3:5:37.189),(4:50:63.703),(4:50:66.294),(4:50:65.123),(5:500:99.129),(5:500:98.105),(5:500:99.566)"
9149119,CCTE_Simmons_AUR_TPO_dn,2491-38-5,DTXSID4034576,2-Bromo-4-hydroxyacetophenone,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:1.225),(1:0.09:0.897),(1:0.09:11.445),(2:0.3:2.361),(2:0.3:1.245),(2:0.3:3.797),(3:1:14.218),(3:1:13.378),(3:1:11.375),(4:5:39.923),(4:5:36.976),(4:5:37.06),(5:20:60.861),(5:20:59.093),(5:20:58.108),(6:90:73.112),(6:90:72.053),(6:90:70.826)"
9148866,CCTE_Simmons_AUR_TPO_dn,587-65-5,DTXSID3041409,2-Chloro-N-phenylacetamide,percent_activity,Thyroid Hormone Generation,14.523,4.477,uM,71.331,percent_activity,Active,"(1:0.09:6.572),(1:0.09:1.92),(1:0.09:-0.353),(2:0.3:7.057),(2:0.3:-0.587),(2:0.3:-0.644),(3:1:6.455),(3:1:13.271),(3:1:9.114),(4:5:25.897),(4:5:19.966),(4:5:20.522),(5:20:41.302),(5:20:37.088),(5:20:37.178),(6:90:59.336),(6:90:58.574),(6:90:59.442)"
9148821,CCTE_Simmons_AUR_TPO_dn,532-27-4,DTXSID9020293,2-Chloroacetophenone,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-4.252),(1:0.09:0.85),(1:0.09:-4.092),(2:0.3:-2.286),(2:0.3:6.071),(2:0.3:-9.294),(3:1:-0.675),(3:1:-2.103),(3:1:-9.267),(4:5:-2.171),(4:5:4.765),(4:5:-7.382),(5:20:12.004),(5:20:7.578),(5:20:4.442),(6:90:31.409),(6:90:54.482),(6:90:35.584)"
9148767,CCTE_Simmons_AUR_TPO_dn,95-57-8,DTXSID5021544,2-Chlorophenol,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-0.543),(1:0.09:3.874),(1:0.09:0.817),(2:0.3:1.934),(2:0.3:5.551),(2:0.3:2.709),(3:1:6.289),(3:1:3.852),(3:1:10.87),(4:5:15.701),(4:5:12.893),(4:5:8.96),(5:20:17.556),(5:20:29.435),(5:20:20.273),(6:90:14.989),(6:90:39.314),(6:90:15.561)"
9149017,CCTE_Simmons_AUR_TPO_dn,4940-11-8,DTXSID5041516,2-Ethyl-3-hydroxy-4-pyrone,percent_activity,Thyroid Hormone Generation,28.191,25.687,uM,45.812,percent_activity,Active,"(1:0.09:-1.544),(1:0.09:7.373),(1:0.09:-2.296),(2:0.3:-3.52),(2:0.3:-3.438),(2:0.3:-2.74),(3:1:0.238),(3:1:-1.632),(3:1:-1.072),(4:5:0.367),(4:5:0.758),(4:5:0.127),(5:20:14.959),(5:20:12.884),(5:20:10.661),(6:90:45.171),(6:90:44.088),(6:90:42.668)"
9149030,CCTE_Simmons_AUR_TPO_dn,5153-25-3,DTXSID4022525,2-Ethylhexyl p-hydroxybenzoate,percent_activity,Thyroid Hormone Generation,42.087,29.209,uM,57.078,percent_activity,Active,"(1:0.09:-3.496),(1:0.09:0.96),(1:0.09:1.821),(2:0.3:0.74),(2:0.3:4.74),(2:0.3:4.942),(3:1:-1.465),(3:1:1.672),(3:1:3.919),(4:5:5.967),(4:5:6.284),(4:5:2.313),(5:20:12.055),(5:20:9.886),(5:20:13.592),(6:90:42.827),(6:90:47.565),(6:90:45.077)"
9149023,CCTE_Simmons_AUR_TPO_dn,7659-86-1,DTXSID4027656,2-Ethylhexyl thioglycolate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:0.562),(1:0.09:-0.57),(1:0.09:-2.163),(2:0.3:2.55),(2:0.3:1.48),(2:0.3:3.533),(3:1:4.08),(3:1:6.009),(3:1:3.123),(4:5:10.164),(4:5:7.143),(4:5:9.543),(5:20:31.567),(5:20:28.084),(5:20:32.951),(6:90:69.635),(6:90:60.893),(6:90:63.429)"
9148868,CCTE_Simmons_AUR_TPO_dn,75-86-5,DTXSID7025427,2-Hydroxy-2-methylpropanenitrile,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:1.205),(1:0.09:-2.476),(1:0.09:-6.855),(2:0.3:5.033),(2:0.3:-1.08),(2:0.3:-5.785),(3:1:4.531),(3:1:-0.0756),(3:1:-2.102),(4:5:3.605),(4:5:-0.436),(4:5:8.746),(5:20:27.828),(5:20:17.031),(5:20:12.314),(6:90:62.753),(6:90:42.305),(6:90:29.733)"
9149215,CCTE_Simmons_AUR_TPO_dn,583-39-1,DTXSID9025536,2-Mercaptobenzimidazole,percent_activity,Thyroid Hormone Generation,0.0565,0.00138,uM,96.747,percent_activity,Active,"(1:0.08:47.73),(1:0.08:53.121),(1:0.08:52.294),(2:0.3:63.127),(2:0.3:58.716),(2:0.3:63.137),(3:1:68.533),(3:1:73.653),(3:1:73.306),(4:5:77.556),(4:5:82.438),(4:5:89.277),(5:20:82.622),(5:20:86.854),(5:20:85.284),(6:90:90.313),(6:90:91.107),(6:90:91.567)"
9149194,CCTE_Simmons_AUR_TPO_dn,149-30-4,DTXSID1020807,2-Mercaptobenzothiazole,percent_activity,Thyroid Hormone Generation,0.362,0.0428,uM,99.466,percent_activity,Active,"(1:0.09:26.787),(1:0.09:30.36),(1:0.09:23.923),(2:0.3:53.195),(2:0.3:40.805),(2:0.3:51.229),(3:1:55.966),(3:1:69.391),(3:1:70.003),(4:5:70.178),(4:5:84.669),(4:5:81.797),(5:20:88.199),(5:20:96.964),(5:20:91.98),(6:90:96.086),(6:90:100.6),(6:90:97.015)"
9149019,CCTE_Simmons_AUR_TPO_dn,97-52-9,DTXSID0038700,2-Methoxy-4-nitroaniline,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,Inactive,"(1:0.09:-2.019),(1:0.09:-3.071),(1:0.09:-3.712),(2:0.3:-2.275),(2:0.3:-4.317),(2:0.3:-3.342),(3:1:5.658),(3:1:1.954),(3:1:2.16),(4:5:-0.477),(4:5:-3.207),(4:5:-3.134),(5:20:2.585),(5:20:1.373),(5:20:3.26),(6:90:21.343),(6:90:16.979),(6:90:19.999)"
9148765,CCTE_Simmons_AUR_TPO_dn,120-71-8,DTXSID1020350,2-Methoxy-5-methylaniline,percent_activity,Thyroid Hormone Generation,2.352,0.471,uM,84.855,percent_activity,Active,"(1:0.09:5.294),(1:0.09:6.154),(1:0.09:8.324),(2:0.3:13.24),(2:0.3:15.672),(2:0.3:13.858),(3:1:25.097),(3:1:27.549),(3:1:24.117),(4:5:41.981),(4:5:46.588),(4:5:43.065),(5:20:63.53),(5:20:51.687),(5:20:49.413),(6:90:49.941),(6:90:71.299),(6:90:50.221)"
9148870,CCTE_Simmons_AUR_TPO_dn,90-05-1,DTXSID0023113,2-Methoxyphenol,percent_activity,Thyroid Hormone Generation,33.558,5.77,uM,97.183,percent_activity,Active,"(1:0.09:7.138),(1:0.09:0.191),(1:0.09:2.91),(2:0.3:3.734),(2:0.3:-0.815),(2:0.3:0.65),(3:1:8.307),(3:1:0.945),(3:1:10.874),(4:5:18.3),(4:5:11.336),(4:5:28.376),(5:20:30.525),(5:20:56.93),(5:20:38.052),(6:90:80.986),(6:90:66.644),(6:90:60.166)"
9149233,CCTE_Simmons_AUR_TPO_dn,95-53-4,DTXSID1026164,2-Methylaniline,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.1:3.491),(1:0.1:2.844),(1:0.1:2.116),(2:0.4:13.332),(2:0.4:9.644),(2:0.4:13.503),(3:2:30.438),(3:2:24.458),(3:2:31.996),(4:6:53.354),(4:6:47.605),(4:6:56.662),(5:30:68.8),(5:30:60.056),(5:30:70.498),(6:100:75.69),(6:100:73.413),(6:100:64.199)"
9148946,CCTE_Simmons_AUR_TPO_dn,636-21-5,DTXSID7021364,2-Methylaniline hydrochloride,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:5.347),(1:0.09:4.014),(1:0.09:4.273),(2:0.3:12.38),(2:0.3:15.813),(2:0.3:15.3),(3:1:29.449),(3:1:28.18),(3:1:29.397),(4:5:44.151),(4:5:43.38),(4:5:44.581),(5:20:56.072),(5:20:57.628),(5:20:58.164),(6:90:62.737),(6:90:64.078),(6:90:64.173)"
9148838,CCTE_Simmons_AUR_TPO_dn,135-19-3,DTXSID5027061,2-Naphthalenol,percent_activity,Thyroid Hormone Generation,3.181,2.357,uM,45.291,percent_activity,Active,"(1:0.09:-1.749),(1:0.09:5.123),(1:0.09:7.107),(2:0.3:6.998),(2:0.3:5.077),(2:0.3:8.33),(3:1:12.359),(3:1:12.431),(3:1:11.856),(4:5:24.896),(4:5:26.092),(4:5:28.499),(5:20:37.321),(5:20:44.725),(5:20:35.508),(6:90:41.063),(6:90:53.474),(6:90:33.314)"
9150557,CCTE_Simmons_GUA_TPO_dn,135-19-3,DTXSID5027061,2-Naphthalenol,percent_activity,Thyroid Hormone Generation,88.261,11.854,uM,99.455,percent_activity,Active,"(1:0.05:8.235),(1:0.05:3.599),(1:0.05:7.666),(2:0.5:5.739),(2:0.5:8.568),(2:0.5:6.203),(3:5:16.471),(3:5:17.218),(3:5:18.94),(4:50:30.374),(4:50:29.669),(4:50:33.709),(5:500:80.428),(5:500:82.879),(5:500:80.496)"
9148824,CCTE_Simmons_AUR_TPO_dn,91-59-8,DTXSID2020921,2-Naphthylamine,percent_activity,Thyroid Hormone Generation,0.285,0.115,uM,74.84,percent_activity,Active,"(1:0.09:15.222),(1:0.09:23.102),(1:0.09:13.951),(2:0.3:33.115),(2:0.3:43.657),(2:0.3:35.851),(3:1:52.085),(3:1:66.925),(3:1:62.981),(4:5:61.161),(4:5:77.563),(4:5:71.893),(5:20:74.125),(5:20:65.961),(5:20:82.152),(6:90:84.877),(6:90:74.054),(6:90:68.42)"
9148768,CCTE_Simmons_AUR_TPO_dn,88-60-8,DTXSID2026529,2-Tert-Butyl-5-methylphenol,percent_activity,Thyroid Hormone Generation,33.676,26.083,uM,49.261,percent_activity,Active,"(1:0.09:-0.102),(1:0.09:5.832),(1:0.09:0.78),(2:0.3:-3.088),(2:0.3:-0.729),(2:0.3:0.0327),(3:1:1.883),(3:1:1.121),(3:1:-0.148),(4:5:1.739),(4:5:6.574),(4:5:1.682),(5:20:13.777),(5:20:15.369),(5:20:19.511),(6:90:38.679),(6:90:41.21),(6:90:40.082)"
9148781,CCTE_Simmons_AUR_TPO_dn,96-70-8,DTXSID4044581,2-tert-Butyl-4-ethylphenol,percent_activity,Thyroid Hormone Generation,16.386,2.218,uM,89.228,percent_activity,Active,"(1:0.09:5.13),(1:0.09:5.795),(1:0.09:5.754),(2:0.3:8.415),(2:0.3:11.147),(2:0.3:9.099),(3:1:11.275),(3:1:13.068),(3:1:14.958),(4:5:20.635),(4:5:26.221),(4:5:28.665),(5:20:47.492),(5:20:48.775),(5:20:41.753),(6:90:66.814),(6:90:67.419),(6:90:74.357)"
9148816,CCTE_Simmons_AUR_TPO_dn,121-00-6,DTXSID7040788,2-tert-Butyl-4-methoxyphenol,percent_activity,Thyroid Hormone Generation,0.559,0.187,uM,81.486,percent_activity,Active,"(1:0.09:14.378),(1:0.09:9.914),(1:0.09:17.604),(2:0.3:21.091),(2:0.3:17.192),(2:0.3:27.883),(3:1:58.36),(3:1:50.949),(3:1:60.392),(4:5:75.591),(4:5:68.894),(4:5:73.113),(5:20:79.395),(5:20:78.531),(5:20:73.047),(6:90:79.721),(6:90:86.466),(6:90:83.739)"
9148830,CCTE_Simmons_AUR_TPO_dn,110-44-1,DTXSID3021277,"2E,4E-Hexadienoic acid",percent_activity,Thyroid Hormone Generation,35.517,32.802,uM,42.37,percent_activity,Active,"(1:0.1:0.769),(1:0.1:3.998),(1:0.1:2.46),(2:0.4:-2.808),(2:0.4:-1.743),(2:0.4:1.04),(3:2:1.194),(3:2:-1.884),(3:2:0.51),(4:6:5.105),(4:6:4.352),(4:6:1.288),(5:20:12.507),(5:20:17.745),(5:20:3.211),(6:100:34.696),(6:100:43.82),(6:100:29.533)"
9148786,CCTE_Simmons_AUR_TPO_dn,79-94-7,DTXSID1026081,"3,3',5,5'-Tetrabromobisphenol A",percent_activity,Thyroid Hormone Generation,20.252,4.136,uM,96.946,percent_activity,Active,"(1:0.08:2.258),(1:0.08:2.055),(1:0.08:5.181),(2:0.3:1.112),(2:0.3:-0.334),(2:0.3:7.784),(3:1:7.232),(3:1:7.232),(3:1:10.326),(4:5:21.831),(4:5:19.966),(4:5:27.547),(5:20:39.558),(5:20:50.259),(5:20:46.054),(6:80:72.321),(6:80:75.392),(6:80:80.789)"
9148751,CCTE_Simmons_AUR_TPO_dn,496-72-0,DTXSID9024930,"3,4-Diaminotoluene",percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.1:10.079),(1:0.1:13.409),(1:0.1:7.384),(2:0.4:19.033),(2:0.4:17.639),(2:0.4:16.94),(3:2:43.398),(3:2:46.067),(3:2:24.445),(4:6:75.29),(4:6:63.193),(4:6:74.15),(5:30:80.919),(5:30:74.758),(5:30:79.789),(6:100:88.857),(6:100:84.481),(6:100:87.717)"
9148912,CCTE_Simmons_AUR_TPO_dn,95-76-1,DTXSID7021815,"3,4-Dichloroaniline",percent_activity,Thyroid Hormone Generation,0.896,0.176,uM,73.661,percent_activity,Active,"(1:0.09:8.534),(1:0.09:14.372),(1:0.09:12.061),(2:0.3:28.602),(2:0.3:23.564),(2:0.3:24.958),(3:1:41.956),(3:1:40.171),(3:1:40.569),(4:5:52.793),(4:5:53.158),(4:5:53.547),(5:20:62.419),(5:20:62.962),(5:20:63.093),(6:90:70.615),(6:90:69.987),(6:90:71.15)"
9148626,CCTE_Simmons_AUR_TPO_dn,6893-02-3,DTXSID8023216,"3,5,3'-Triiodothyronine",percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-0.27),(1:0.09:-3.143),(1:0.09:-0.93),(2:0.3:2.514),(2:0.3:3.485),(2:0.3:-0.51),(3:1:8.628),(3:1:8.2),(3:1:8.093),(4:5:11.889),(4:5:19.066),(4:5:16.937),(5:20:23.938),(5:20:15.647),(5:20:27.838),(6:90:39.835),(6:90:26.72),(6:90:15.057)"
9150560,CCTE_Simmons_GUA_TPO_dn,6893-02-3,DTXSID8023216,"3,5,3'-Triiodothyronine",percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.009:9.488),(1:0.009:12.089),(1:0.009:2.932),(2:0.09:12.651),(2:0.09:6.133),(2:0.09:2.326),(3:0.9:10.791),(3:0.9:8.089),(3:0.9:4.651),(4:9:17.116),(4:9:14.311),(4:9:10.718),(5:90:44.089),(5:90:36.603),(5:90:41.674)"
9148903,CCTE_Simmons_AUR_TPO_dn,626-43-7,DTXSID7030307,"3,5-Dichloroaniline",percent_activity,Thyroid Hormone Generation,17.572,6.624,uM,67.646,percent_activity,Active,"(1:0.09:0.0725),(1:0.09:0.552),(1:0.09:-0.865),(2:0.3:0.146),(2:0.3:-0.754),(2:0.3:1.375),(3:1:5.178),(3:1:5.299),(3:1:7.578),(4:5:17.484),(4:5:19.473),(4:5:16.374),(5:20:35.518),(5:20:32.428),(5:20:33.952),(6:90:54.772),(6:90:55.932),(6:90:56.372)"
9148770,CCTE_Simmons_AUR_TPO_dn,5392-40-5,DTXSID6024836,"3,7-Dimethyl-2,6-octadienal",percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:2.019),(1:0.09:5.58),(1:0.09:17.883),(2:0.3:-0.993),(2:0.3:0.126),(2:0.3:18.815),(3:1:-3.449),(3:1:-1.777),(3:1:19.792),(4:5:16.141),(4:5:-1.62),(4:5:3.941),(5:20:9.285),(5:20:19.06),(5:20:20.352),(6:90:37.445),(6:90:55.925),(6:90:46.054)"
9148947,CCTE_Simmons_AUR_TPO_dn,3268-49-3,DTXSID9027528,3-(Methylthio)propanal,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:4.041),(1:0.09:2.238),(1:0.09:2.696),(2:0.3:-2.766),(2:0.3:-1.892),(2:0.3:-0.269),(3:1:2.735),(3:1:-0.604),(3:1:-0.207),(4:5:0.841),(4:5:-0.291),(4:5:1.346),(5:20:8.286),(5:20:7.792),(5:20:8.711),(6:90:31.501),(6:90:29.668),(6:90:31.394)"
9149076,CCTE_Simmons_AUR_TPO_dn,95-74-9,DTXSID0020286,3-Chloro-4-methylaniline,percent_activity,Thyroid Hormone Generation,0.012,0.0011,uM,74.855,percent_activity,Active,"(1:0.09:52.225),(1:0.09:52.008),(1:0.09:54.533),(2:0.4:57.895),(2:0.4:59.211),(2:0.4:60.478),(3:1:68.458),(3:1:65.613),(3:1:66.5),(4:6:68.173),(4:6:68.783),(4:6:72.024),(5:20:70.608),(5:20:71.298),(5:20:73.296),(6:90:72.459),(6:90:72.226),(6:90:76.309)"
9149057,CCTE_Simmons_AUR_TPO_dn,99-07-0,DTXSID0025101,3-Dimethylaminophenol,percent_activity,Thyroid Hormone Generation,1.034,0.042,uM,99.056,percent_activity,Active,"(1:0.09:25.392),(1:0.09:21.931),(1:0.09:24.898),(2:0.3:37.609),(2:0.3:36.635),(2:0.3:35.853),(3:1:54.167),(3:1:55.353),(3:1:56.194),(4:5:64.995),(4:5:65.425),(4:5:63.472),(5:20:75.945),(5:20:73.746),(5:20:76.565),(6:90:88.658),(6:90:85.836),(6:90:88.653)"
9148917,CCTE_Simmons_AUR_TPO_dn,620-17-7,DTXSID0022480,3-Ethylphenol,percent_activity,Thyroid Hormone Generation,19.644,18.579,uM,40.903,percent_activity,Active,"(1:0.09:3.027),(1:0.09:3.51),(1:0.09:-2.05),(2:0.4:1.505),(2:0.4:6.045),(2:0.4:6.474),(3:1:1.325),(3:1:5.519),(3:1:5.224),(4:6:8.541),(4:6:11.308),(4:6:13.426),(5:20:15.617),(5:20:20.068),(5:20:19.947),(6:90:34.086),(6:90:33.83),(6:90:31.46)"
9149111,CCTE_Simmons_AUR_TPO_dn,16867-04-2,DTXSID0051782,3-Hydroxy-2-pyridone,percent_activity,Thyroid Hormone Generation,0.111,0.0203,uM,93.275,percent_activity,Active,"(1:0.09:43.046),(1:0.09:41.971),(1:0.09:38.604),(2:0.3:66.071),(2:0.3:64.404),(2:0.3:66.946),(3:1:78.94),(3:1:78.814),(3:1:76.701),(4:5:86.396),(4:5:87.007),(4:5:86.17),(5:20:90.875),(5:20:91.053),(5:20:90.267),(6:90:95.357),(6:90:95.67),(6:90:95.451)"
9148837,CCTE_Simmons_AUR_TPO_dn,6344-67-8,DTXSID9047540,3-Hydroxyfluorene,percent_activity,Thyroid Hormone Generation,9.5,6.537,uM,48.896,percent_activity,Active,"(1:0.09:-2.936),(1:0.09:-4.035),(1:0.09:-1.91),(2:0.3:0.269),(2:0.3:3.867),(2:0.3:-1.067),(3:1:7.651),(3:1:10.114),(3:1:0.54),(4:5:16.085),(4:5:20.437),(4:5:14.728),(5:20:37.738),(5:20:32.594),(5:20:28.237),(6:90:34.138),(6:90:47.793),(6:90:44.633)"
9149062,CCTE_Simmons_AUR_TPO_dn,618-45-1,DTXSID0044571,3-Isopropylphenol,percent_activity,Thyroid Hormone Generation,25.892,25.977,uM,39.94,percent_activity,Active,"(1:0.09:0.861),(1:0.09:-0.533),(1:0.09:-0.409),(2:0.3:2.667),(2:0.3:-1.321),(2:0.3:-1.311),(3:1:5.769),(3:1:2.651),(3:1:2.297),(4:5:7.163),(4:5:5.777),(4:5:15.478),(5:20:19.002),(5:20:15.921),(5:20:16.408),(6:90:33.283),(6:90:28.373),(6:90:31.224)"
9148976,CCTE_Simmons_AUR_TPO_dn,108-44-1,DTXSID1026792,3-Methylaniline,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:23.353),(1:0.09:22.152),(1:0.09:16.143),(2:0.3:46.493),(2:0.3:40.393),(2:0.3:48.517),(3:1:65.642),(3:1:61.184),(3:1:68.365),(4:5:75.722),(4:5:72.233),(4:5:77.886),(5:20:78.973),(5:20:77.535),(5:20:81.442),(6:90:84.586),(6:90:81.893),(6:90:79.227)"
9150561,CCTE_Simmons_GUA_TPO_dn,108-44-1,DTXSID1026792,3-Methylaniline,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.02:2.629),(1:0.02:4.279),(1:0.02:9.244),(2:0.2:14.698),(2:0.2:8.889),(2:0.2:4.044),(3:2:29.953),(3:2:30.578),(3:2:38.423),(4:20:66.977),(4:20:67.467),(4:20:70.172),(5:200:98.977),(5:200:99.378),(5:200:99.697)"
9149164,CCTE_Simmons_AUR_TPO_dn,56-49-5,DTXSID0020862,3-Methylcholanthrene,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:5.857),(1:0.09:6.816),(1:0.09:4.854),(2:0.3:7.005),(2:0.3:9.283),(2:0.3:9.478),(3:1:8.671),(3:1:5.149),(3:1:8.742),(4:5:7.406),(4:5:10.217),(4:5:10.4),(5:20:8.05),(5:20:16.461),(5:20:14.319),(6:90:13.773),(6:90:20.262),(6:90:21.257)"
9149212,CCTE_Simmons_AUR_TPO_dn,109-00-2,DTXSID1051563,3-Pyridinol,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,Inactive,"(1:0.09:6.758),(1:0.09:16.217),(1:0.09:16.302),(2:0.3:15.021),(2:0.3:15.459),(2:0.3:5.295),(3:1:17.162),(3:1:5.815),(3:1:17.313),(4:5:1.404),(4:5:16.49),(4:5:14.364),(5:20:1.712),(5:20:15.917),(5:20:12.567),(6:90:3.431),(6:90:21.781),(6:90:18.025)"
9149102,CCTE_Simmons_AUR_TPO_dn,585-34-2,DTXSID9044825,3-tert-Butylphenol,percent_activity,Thyroid Hormone Generation,18.648,36.395,uM,26.948,percent_activity,Active,"(1:0.09:-0.628),(1:0.09:-1.054),(1:0.09:-0.776),(2:0.3:-2.871),(2:0.3:-3.359),(2:0.3:-2.584),(3:1:1.742),(3:1:1.981),(3:1:0.186),(4:5:2.532),(4:5:2.467),(4:5:3.703),(5:20:13.992),(5:20:16.116),(5:20:13.169),(6:90:25.538),(6:90:24.512),(6:90:24.617)"
9148743,CCTE_Simmons_AUR_TPO_dn,27955-94-8,DTXSID2037712,"4,4',4''-Ethane-1,1,1-triyltriphenol",percent_activity,Thyroid Hormone Generation,1.545,0.272,uM,85.041,percent_activity,Active,"(1:0.09:13.835),(1:0.09:11.006),(1:0.09:11.676),(2:0.3:20.733),(2:0.3:21.772),(2:0.3:20.211),(3:1:34.575),(3:1:35.924),(3:1:35.991),(4:5:59.074),(4:5:59.124),(4:5:59.443),(5:20:72.292),(5:20:72.262),(5:20:71.551),(6:90:76.198),(6:90:75.883),(6:90:75.843)"
9149175,CCTE_Simmons_AUR_TPO_dn,101-77-9,DTXSID6022422,"4,4'-Diaminobiphenyl methane",percent_activity,Thyroid Hormone Generation,0.0805,0.0176,uM,83.298,percent_activity,Active,"(1:0.09:38.516),(1:0.09:43.293),(1:0.09:48.469),(2:0.3:63.781),(2:0.3:64.635),(2:0.3:49.939),(3:1:58.847),(3:1:77.013),(3:1:74.937),(4:5:65.177),(4:5:84.481),(4:5:81.909),(5:20:68.659),(5:20:86.305),(5:20:84.223),(6:90:70.44),(6:90:86.31),(6:90:86.453)"
